"time","tiempoPromedioPedido","tiempoMaximoPedido","cantidadPedidos","longitudColaArmado","longitudColaCoccion","pedidosTerminados"
136.2,18.48599731655705,27.36666625104763,27,2,0,23
136.3,18.48599731655705,27.36666625104763,27,2,0,23
136.4,18.48599731655705,27.36666625104763,27,2,0,23
136.5,18.48599731655705,27.36666625104763,27,2,0,23
136.6,18.48599731655705,27.36666625104763,27,2,0,23
136.7,18.48599731655705,27.36666625104763,27,2,0,23
136.8,18.48599731655705,27.36666625104763,27,2,0,23
136.9,18.48599731655705,27.36666625104763,27,2,0,23
137,18.48599731655705,27.36666625104763,27,2,0,23
137.1,18.48599731655705,27.36666625104763,27,2,0,23
137.2,18.48599731655705,27.36666625104763,27,2,0,23
137.3,18.48599731655705,27.36666625104763,27,2,0,23
137.4,18.48599731655705,27.36666625104763,27,2,0,23
137.5,18.48599731655705,27.36666625104763,27,2,0,23
137.6,18.48599731655705,27.36666625104763,27,2,0,23
137.7,18.48599731655705,27.36666625104763,27,2,0,23
137.8,18.48599731655705,27.36666625104763,27,2,0,23
137.9,18.48599731655705,27.36666625104763,27,2,0,23
138,18.48599731655705,27.36666625104763,27,2,0,23
138.1,18.48599731655705,27.36666625104763,27,2,0,23
138.2,18.48599731655705,27.36666625104763,27,2,0,23
138.3,18.48599731655705,27.36666625104763,27,2,0,23
138.4,18.48599731655705,27.36666625104763,27,2,0,23
138.5,18.48599731655705,27.36666625104763,27,2,0,23
138.6,18.48599731655705,27.36666625104763,27,2,0,23
138.7,18.48599731655705,27.36666625104763,27,2,0,23
138.8,18.48599731655705,27.36666625104763,27,2,0,23
138.9,18.48599731655705,27.36666625104763,27,2,0,23
139,18.48599731655705,27.36666625104763,27,2,0,23
139.1,18.48599731655705,27.36666625104763,27,2,0,23
139.2,18.48599731655705,27.36666625104763,27,2,0,23
139.3,18.48599731655705,27.36666625104763,27,2,0,23
139.4,18.48599731655705,27.36666625104763,27,2,0,23
139.5,18.48599731655705,27.36666625104763,27,2,0,23
139.6,18.48599731655705,27.36666625104763,27,2,0,23
139.7,18.48599731655705,27.36666625104763,27,2,0,23
139.8,18.48599731655705,27.36666625104763,27,2,0,23
139.9,18.48599731655705,27.36666625104763,27,2,0,23
140,18.48599731655705,27.36666625104763,27,2,0,23
140.1,18.48599731655705,27.36666625104763,27,2,0,23
140.2,18.48599731655705,27.36666625104763,27,2,0,23
140.3,18.48599731655705,27.36666625104763,27,2,0,23
140.4,18.48599731655705,27.36666625104763,27,2,0,23
140.5,18.48599731655705,27.36666625104763,27,2,0,23
140.6,18.48599731655705,27.36666625104763,27,2,0,23
140.7,18.48599731655705,27.36666625104763,27,2,0,23
140.8,18.48599731655705,27.36666625104763,27,2,0,23
140.9,18.48599731655705,27.36666625104763,27,2,0,23
141,18.48599731655705,27.36666625104763,27,2,0,23
141.0163706237311,18.48599731655705,27.36666625104763,27,2,0,23
141.0163706237311,18.94304715093768,29.45519334169228,27,1,0,24
141.1,18.94304715093768,29.45519334169228,27,1,0,24
141.2,18.94304715093768,29.45519334169228,27,1,0,24
141.3,18.94304715093768,29.45519334169228,27,1,0,24
141.4,18.94304715093768,29.45519334169228,27,1,0,24
141.5,18.94304715093768,29.45519334169228,27,1,0,24
141.6,18.94304715093768,29.45519334169228,27,1,0,24
141.7,18.94304715093768,29.45519334169228,27,1,0,24
141.8,18.94304715093768,29.45519334169228,27,1,0,24
141.9,18.94304715093768,29.45519334169228,27,1,0,24
142,18.94304715093768,29.45519334169228,27,1,0,24
142.1,18.94304715093768,29.45519334169228,27,1,0,24
142.2,18.94304715093768,29.45519334169228,27,1,0,24
142.3,18.94304715093768,29.45519334169228,27,1,0,24
142.4,18.94304715093768,29.45519334169228,27,1,0,24
142.5,18.94304715093768,29.45519334169228,27,1,0,24
142.6,18.94304715093768,29.45519334169228,27,1,0,24
142.7,18.94304715093768,29.45519334169228,27,1,0,24
142.8,18.94304715093768,29.45519334169228,27,1,0,24
142.9,18.94304715093768,29.45519334169228,27,1,0,24
143,18.94304715093768,29.45519334169228,27,1,0,24
143.1,18.94304715093768,29.45519334169228,27,1,0,24
143.2,18.94304715093768,29.45519334169228,27,1,0,24
143.3,18.94304715093768,29.45519334169228,27,1,0,24
143.4,18.94304715093768,29.45519334169228,27,1,0,24
143.5,18.94304715093768,29.45519334169228,27,1,0,24
143.6,18.94304715093768,29.45519334169228,27,1,0,24
143.7,18.94304715093768,29.45519334169228,27,1,0,24
143.8,18.94304715093768,29.45519334169228,27,1,0,24
143.9,18.94304715093768,29.45519334169228,27,1,0,24
144,18.94304715093768,29.45519334169228,27,1,0,24
144.1,18.94304715093768,29.45519334169228,27,1,0,24
144.2,18.94304715093768,29.45519334169228,27,1,0,24
144.3,18.94304715093768,29.45519334169228,27,1,0,24
144.4,18.94304715093768,29.45519334169228,27,1,0,24
144.5,18.94304715093768,29.45519334169228,27,1,0,24
144.6,18.94304715093768,29.45519334169228,27,1,0,24
144.7,18.94304715093768,29.45519334169228,27,1,0,24
144.8,18.94304715093768,29.45519334169228,27,1,0,24
144.9,18.94304715093768,29.45519334169228,27,1,0,24
145,18.94304715093768,29.45519334169228,27,1,0,24
145.1,18.94304715093768,29.45519334169228,27,1,0,24
145.2,18.94304715093768,29.45519334169228,27,1,0,24
145.3,18.94304715093768,29.45519334169228,27,1,0,24
145.4,18.94304715093768,29.45519334169228,27,1,0,24
145.5,18.94304715093768,29.45519334169228,27,1,0,24
145.6,18.94304715093768,29.45519334169228,27,1,0,24
145.7,18.94304715093768,29.45519334169228,27,1,0,24
145.8,18.94304715093768,29.45519334169228,27,1,0,24
145.9,18.94304715093768,29.45519334169228,27,1,0,24
146,18.94304715093768,29.45519334169228,27,1,0,24
146.1,18.94304715093768,29.45519334169228,27,1,0,24
146.2,18.94304715093768,29.45519334169228,27,1,0,24
146.3,18.94304715093768,29.45519334169228,27,1,0,24
146.4,18.94304715093768,29.45519334169228,27,1,0,24
146.5,18.94304715093768,29.45519334169228,27,1,0,24
146.6,18.94304715093768,29.45519334169228,27,1,0,24
146.7,18.94304715093768,29.45519334169228,27,1,0,24
146.8,18.94304715093768,29.45519334169228,27,1,0,24
146.8147104147691,18.94304715093768,29.45519334169228,27,1,0,24
146.8147104147691,19.5227300323334,33.43511918583074,27,0,0,25
146.9,19.5227300323334,33.43511918583074,27,0,0,25
147,19.5227300323334,33.43511918583074,27,0,0,25
147.1,19.5227300323334,33.43511918583074,27,0,0,25
147.2,19.5227300323334,33.43511918583074,27,0,0,25
147.3,19.5227300323334,33.43511918583074,27,0,0,25
147.4,19.5227300323334,33.43511918583074,27,0,0,25
147.4017254893913,19.5227300323334,33.43511918583074,27,0,0,25
147.4017254893913,19.98777631949321,33.43511918583074,27,0,0,26
147.5,19.98777631949321,33.43511918583074,27,0,0,26
147.6,19.98777631949321,33.43511918583074,27,0,0,26
147.7,19.98777631949321,33.43511918583074,27,0,0,26
147.8,19.98777631949321,33.43511918583074,27,0,0,26
147.9,19.98777631949321,33.43511918583074,27,0,0,26
148,19.98777631949321,33.43511918583074,27,0,0,26
148.1,19.98777631949321,33.43511918583074,27,0,0,26
148.2,19.98777631949321,33.43511918583074,27,0,0,26
148.3,19.98777631949321,33.43511918583074,27,0,0,26
148.4,19.98777631949321,33.43511918583074,27,0,0,26
148.5,19.98777631949321,33.43511918583074,27,0,0,26
148.6,19.98777631949321,33.43511918583074,27,0,0,26
148.7,19.98777631949321,33.43511918583074,27,0,0,26
148.8,19.98777631949321,33.43511918583074,27,0,0,26
148.9,19.98777631949321,33.43511918583074,27,0,0,26
149,19.98777631949321,33.43511918583074,27,0,0,26
149.1,19.98777631949321,33.43511918583074,27,0,0,26
149.2,19.98777631949321,33.43511918583074,27,0,0,26
149.3,19.98777631949321,33.43511918583074,27,0,0,26
149.4,19.98777631949321,33.43511918583074,27,0,0,26
149.5,19.98777631949321,33.43511918583074,27,0,0,26
149.6,19.98777631949321,33.43511918583074,27,0,0,26
149.7,19.98777631949321,33.43511918583074,27,0,0,26
149.8,19.98777631949321,33.43511918583074,27,0,0,26
149.9,19.98777631949321,33.43511918583074,27,0,0,26
150,19.98777631949321,33.43511918583074,27,0,0,26
150.1,19.98777631949321,33.43511918583074,27,0,0,26
150.2,19.98777631949321,33.43511918583074,27,0,0,26
150.3,19.98777631949321,33.43511918583074,27,0,0,26
150.4,19.98777631949321,33.43511918583074,27,0,0,26
150.5,19.98777631949321,33.43511918583074,27,0,0,26
150.6,19.98777631949321,33.43511918583074,27,0,0,26
150.7,19.98777631949321,33.43511918583074,27,0,0,26
150.8,19.98777631949321,33.43511918583074,27,0,0,26
150.9,19.98777631949321,33.43511918583074,27,0,0,26
151,19.98777631949321,33.43511918583074,27,0,0,26
151.1,19.98777631949321,33.43511918583074,27,0,0,26
151.2,19.98777631949321,33.43511918583074,27,0,0,26
151.3,19.98777631949321,33.43511918583074,27,0,0,26
151.4,19.98777631949321,33.43511918583074,27,0,0,26
151.5,19.98777631949321,33.43511918583074,27,0,0,26
151.6,19.98777631949321,33.43511918583074,27,0,0,26
151.7,19.98777631949321,33.43511918583074,27,0,0,26
151.8,19.98777631949321,33.43511918583074,27,0,0,26
151.9,19.98777631949321,33.43511918583074,27,0,0,26
152,19.98777631949321,33.43511918583074,27,0,0,26
152.1,19.98777631949321,33.43511918583074,27,0,0,26
152.2,19.98777631949321,33.43511918583074,27,0,0,26
152.3,19.98777631949321,33.43511918583074,27,0,0,26
152.4,19.98777631949321,33.43511918583074,27,0,0,26
152.5,19.98777631949321,33.43511918583074,27,0,0,26
152.6,19.98777631949321,33.43511918583074,27,0,0,26
152.7,19.98777631949321,33.43511918583074,27,0,0,26
152.8,19.98777631949321,33.43511918583074,27,0,0,26
152.9,19.98777631949321,33.43511918583074,27,0,0,26
153,19.98777631949321,33.43511918583074,27,0,0,26
153.1,19.98777631949321,33.43511918583074,27,0,0,26
153.2,19.98777631949321,33.43511918583074,27,0,0,26
153.3,19.98777631949321,33.43511918583074,27,0,0,26
153.4,19.98777631949321,33.43511918583074,27,0,0,26
153.5,19.98777631949321,33.43511918583074,27,0,0,26
153.6,19.98777631949321,33.43511918583074,27,0,0,26
153.7,19.98777631949321,33.43511918583074,27,0,0,26
153.8,19.98777631949321,33.43511918583074,27,0,0,26
153.9,19.98777631949321,33.43511918583074,27,0,0,26
154,19.98777631949321,33.43511918583074,27,0,0,26
154.1,19.98777631949321,33.43511918583074,27,0,0,26
154.2,19.98777631949321,33.43511918583074,27,0,0,26
154.3,19.98777631949321,33.43511918583074,27,0,0,26
154.4,19.98777631949321,33.43511918583074,27,0,0,26
154.5,19.98777631949321,33.43511918583074,27,0,0,26
154.6,19.98777631949321,33.43511918583074,27,0,0,26
154.7,19.98777631949321,33.43511918583074,27,0,0,26
154.8,19.98777631949321,33.43511918583074,27,0,0,26
154.9,19.98777631949321,33.43511918583074,27,0,0,26
155,19.98777631949321,33.43511918583074,27,0,0,26
155.1,19.98777631949321,33.43511918583074,27,0,0,26
155.2,19.98777631949321,33.43511918583074,27,0,0,26
155.3,19.98777631949321,33.43511918583074,27,0,0,26
155.4,19.98777631949321,33.43511918583074,27,0,0,26
155.5,19.98777631949321,33.43511918583074,27,0,0,26
155.6,19.98777631949321,33.43511918583074,27,0,0,26
155.7,19.98777631949321,33.43511918583074,27,0,0,26
155.8,19.98777631949321,33.43511918583074,27,0,0,26
155.9,19.98777631949321,33.43511918583074,27,0,0,26
156,19.98777631949321,33.43511918583074,27,0,0,26
156.1,19.98777631949321,33.43511918583074,27,0,0,26
156.2,19.98777631949321,33.43511918583074,27,0,0,26
156.3,19.98777631949321,33.43511918583074,27,0,0,26
156.4,19.98777631949321,33.43511918583074,27,0,0,26
156.5,19.98777631949321,33.43511918583074,27,0,0,26
156.6,19.98777631949321,33.43511918583074,27,0,0,26
156.7,19.98777631949321,33.43511918583074,27,0,0,26
156.8,19.98777631949321,33.43511918583074,27,0,0,26
156.9,19.98777631949321,33.43511918583074,27,0,0,26
156.9288392137171,19.98777631949321,33.43511918583074,27,0,0,26
156.9288392137171,20.68890911700924,38.91836185242585,27,0,0,27
157,20.68890911700924,38.91836185242585,27,0,0,27
157.1,20.68890911700924,38.91836185242585,27,0,0,27
157.2,20.68890911700924,38.91836185242585,27,0,0,27
157.3,20.68890911700924,38.91836185242585,27,0,0,27
157.4,20.68890911700924,38.91836185242585,27,0,0,27
157.5,20.68890911700924,38.91836185242585,27,0,0,27
157.6,20.68890911700924,38.91836185242585,27,0,0,27
157.7,20.68890911700924,38.91836185242585,27,0,0,27
157.8,20.68890911700924,38.91836185242585,27,0,0,27
157.9,20.68890911700924,38.91836185242585,27,0,0,27
158,20.68890911700924,38.91836185242585,27,0,0,27
158.1,20.68890911700924,38.91836185242585,27,0,0,27
158.2,20.68890911700924,38.91836185242585,27,0,0,27
158.3,20.68890911700924,38.91836185242585,27,0,0,27
158.4,20.68890911700924,38.91836185242585,27,0,0,27
158.5,20.68890911700924,38.91836185242585,27,0,0,27
158.6,20.68890911700924,38.91836185242585,27,0,0,27
158.7,20.68890911700924,38.91836185242585,27,0,0,27
158.8,20.68890911700924,38.91836185242585,27,0,0,27
158.9,20.68890911700924,38.91836185242585,27,0,0,27
159,20.68890911700924,38.91836185242585,27,0,0,27
159.1,20.68890911700924,38.91836185242585,27,0,0,27
159.2,20.68890911700924,38.91836185242585,27,0,0,27
159.3,20.68890911700924,38.91836185242585,27,0,0,27
159.4,20.68890911700924,38.91836185242585,27,0,0,27
159.5,20.68890911700924,38.91836185242585,27,0,0,27
159.6,20.68890911700924,38.91836185242585,27,0,0,27
159.7,20.68890911700924,38.91836185242585,27,0,0,27
159.8,20.68890911700924,38.91836185242585,27,0,0,27
159.9,20.68890911700924,38.91836185242585,27,0,0,27
160,20.68890911700924,38.91836185242585,27,0,0,27
160.1,20.68890911700924,38.91836185242585,27,0,0,27
160.2,20.68890911700924,38.91836185242585,27,0,0,27
160.3,20.68890911700924,38.91836185242585,27,0,0,27
160.4,20.68890911700924,38.91836185242585,27,0,0,27
160.5,20.68890911700924,38.91836185242585,27,0,0,27
160.6,20.68890911700924,38.91836185242585,27,0,0,27
160.7,20.68890911700924,38.91836185242585,27,0,0,27
160.8,20.68890911700924,38.91836185242585,27,0,0,27
160.9,20.68890911700924,38.91836185242585,27,0,0,27
161,20.68890911700924,38.91836185242585,27,0,0,27
161.1,20.68890911700924,38.91836185242585,27,0,0,27
161.2,20.68890911700924,38.91836185242585,27,0,0,27
161.3,20.68890911700924,38.91836185242585,27,0,0,27
161.4,20.68890911700924,38.91836185242585,27,0,0,27
161.5,20.68890911700924,38.91836185242585,27,0,0,27
161.6,20.68890911700924,38.91836185242585,27,0,0,27
161.7,20.68890911700924,38.91836185242585,27,0,0,27
161.8,20.68890911700924,38.91836185242585,27,0,0,27
161.9,20.68890911700924,38.91836185242585,27,0,0,27
162,20.68890911700924,38.91836185242585,27,0,0,27
162.1,20.68890911700924,38.91836185242585,27,0,0,27
162.2,20.68890911700924,38.91836185242585,27,0,0,27
162.3,20.68890911700924,38.91836185242585,27,0,0,27
162.4,20.68890911700924,38.91836185242585,27,0,0,27
162.5,20.68890911700924,38.91836185242585,27,0,0,27
162.6,20.68890911700924,38.91836185242585,27,0,0,27
162.7,20.68890911700924,38.91836185242585,27,0,0,27
162.8,20.68890911700924,38.91836185242585,27,0,0,27
162.9,20.68890911700924,38.91836185242585,27,0,0,27
163,20.68890911700924,38.91836185242585,27,0,0,27
163.1,20.68890911700924,38.91836185242585,27,0,0,27
163.2,20.68890911700924,38.91836185242585,27,0,0,27
163.3,20.68890911700924,38.91836185242585,27,0,0,27
163.4,20.68890911700924,38.91836185242585,27,0,0,27
163.5,20.68890911700924,38.91836185242585,27,0,0,27
163.6,20.68890911700924,38.91836185242585,27,0,0,27
163.7,20.68890911700924,38.91836185242585,27,0,0,27
163.8,20.68890911700924,38.91836185242585,27,0,0,27
163.9,20.68890911700924,38.91836185242585,27,0,0,27
164,20.68890911700924,38.91836185242585,27,0,0,27
164.1,20.68890911700924,38.91836185242585,27,0,0,27
164.2,20.68890911700924,38.91836185242585,27,0,0,27
164.3,20.68890911700924,38.91836185242585,27,0,0,27
164.4,20.68890911700924,38.91836185242585,27,0,0,27
164.5,20.68890911700924,38.91836185242585,27,0,0,27
164.6,20.68890911700924,38.91836185242585,27,0,0,27
164.7,20.68890911700924,38.91836185242585,27,0,0,27
164.8,20.68890911700924,38.91836185242585,27,0,0,27
164.9,20.68890911700924,38.91836185242585,27,0,0,27
165,20.68890911700924,38.91836185242585,27,0,0,27
165.1,20.68890911700924,38.91836185242585,27,0,0,27
165.2,20.68890911700924,38.91836185242585,27,0,0,27
165.3,20.68890911700924,38.91836185242585,27,0,0,27
165.4,20.68890911700924,38.91836185242585,27,0,0,27
165.5,20.68890911700924,38.91836185242585,27,0,0,27
165.6,20.68890911700924,38.91836185242585,27,0,0,27
165.7,20.68890911700924,38.91836185242585,27,0,0,27
165.8,20.68890911700924,38.91836185242585,27,0,0,27
165.9,20.68890911700924,38.91836185242585,27,0,0,27
166,20.68890911700924,38.91836185242585,27,0,0,27
166.1,20.68890911700924,38.91836185242585,27,0,0,27
166.2,20.68890911700924,38.91836185242585,27,0,0,27
166.3,20.68890911700924,38.91836185242585,27,0,0,27
166.4,20.68890911700924,38.91836185242585,27,0,0,27
166.5,20.68890911700924,38.91836185242585,27,0,0,27
166.6,20.68890911700924,38.91836185242585,27,0,0,27
166.7,20.68890911700924,38.91836185242585,27,0,0,27
166.8,20.68890911700924,38.91836185242585,27,0,0,27
166.9,20.68890911700924,38.91836185242585,27,0,0,27
167,20.68890911700924,38.91836185242585,27,0,0,27
167.1,20.68890911700924,38.91836185242585,27,0,0,27
167.2,20.68890911700924,38.91836185242585,27,0,0,27
167.3,20.68890911700924,38.91836185242585,27,0,0,27
167.4,20.68890911700924,38.91836185242585,27,0,0,27
167.5,20.68890911700924,38.91836185242585,27,0,0,27
167.6,20.68890911700924,38.91836185242585,27,0,0,27
167.7,20.68890911700924,38.91836185242585,27,0,0,27
167.8,20.68890911700924,38.91836185242585,27,0,0,27
167.9,20.68890911700924,38.91836185242585,27,0,0,27
168,20.68890911700924,38.91836185242585,27,0,0,27
168.1,20.68890911700924,38.91836185242585,27,0,0,27
168.2,20.68890911700924,38.91836185242585,27,0,0,27
168.3,20.68890911700924,38.91836185242585,27,0,0,27
168.4,20.68890911700924,38.91836185242585,27,0,0,27
168.5,20.68890911700924,38.91836185242585,27,0,0,27
168.6,20.68890911700924,38.91836185242585,27,0,0,27
168.7,20.68890911700924,38.91836185242585,27,0,0,27
168.8,20.68890911700924,38.91836185242585,27,0,0,27
168.9,20.68890911700924,38.91836185242585,27,0,0,27
169,20.68890911700924,38.91836185242585,27,0,0,27
169.1,20.68890911700924,38.91836185242585,27,0,0,27
169.2,20.68890911700924,38.91836185242585,27,0,0,27
169.3,20.68890911700924,38.91836185242585,27,0,0,27
169.4,20.68890911700924,38.91836185242585,27,0,0,27
169.5,20.68890911700924,38.91836185242585,27,0,0,27
169.6,20.68890911700924,38.91836185242585,27,0,0,27
169.7,20.68890911700924,38.91836185242585,27,0,0,27
169.8,20.68890911700924,38.91836185242585,27,0,0,27
169.9,20.68890911700924,38.91836185242585,27,0,0,27
170,20.68890911700924,38.91836185242585,27,0,0,27
170.1,20.68890911700924,38.91836185242585,27,0,0,27
170.2,20.68890911700924,38.91836185242585,27,0,0,27
170.3,20.68890911700924,38.91836185242585,27,0,0,27
170.4,20.68890911700924,38.91836185242585,27,0,0,27
170.5,20.68890911700924,38.91836185242585,27,0,0,27
170.6,20.68890911700924,38.91836185242585,27,0,0,27
170.7,20.68890911700924,38.91836185242585,27,0,0,27
170.8,20.68890911700924,38.91836185242585,27,0,0,27
170.9,20.68890911700924,38.91836185242585,27,0,0,27
171,20.68890911700924,38.91836185242585,27,0,0,27
171.1,20.68890911700924,38.91836185242585,27,0,0,27
171.2,20.68890911700924,38.91836185242585,27,0,0,27
171.3,20.68890911700924,38.91836185242585,27,0,0,27
171.4,20.68890911700924,38.91836185242585,27,0,0,27
171.5,20.68890911700924,38.91836185242585,27,0,0,27
171.6,20.68890911700924,38.91836185242585,27,0,0,27
171.7,20.68890911700924,38.91836185242585,27,0,0,27
171.8,20.68890911700924,38.91836185242585,27,0,0,27
171.9,20.68890911700924,38.91836185242585,27,0,0,27
172,20.68890911700924,38.91836185242585,27,0,0,27
172.1,20.68890911700924,38.91836185242585,27,0,0,27
172.2,20.68890911700924,38.91836185242585,27,0,0,27
172.3,20.68890911700924,38.91836185242585,27,0,0,27
172.4,20.68890911700924,38.91836185242585,27,0,0,27
172.5,20.68890911700924,38.91836185242585,27,0,0,27
172.6,20.68890911700924,38.91836185242585,27,0,0,27
172.7,20.68890911700924,38.91836185242585,27,0,0,27
172.8,20.68890911700924,38.91836185242585,27,0,0,27
172.9,20.68890911700924,38.91836185242585,27,0,0,27
173,20.68890911700924,38.91836185242585,27,0,0,27
173.1,20.68890911700924,38.91836185242585,27,0,0,27
173.2,20.68890911700924,38.91836185242585,27,0,0,27
173.3,20.68890911700924,38.91836185242585,27,0,0,27
173.4,20.68890911700924,38.91836185242585,27,0,0,27
173.5,20.68890911700924,38.91836185242585,27,0,0,27
173.6,20.68890911700924,38.91836185242585,27,0,0,27
173.7,20.68890911700924,38.91836185242585,27,0,0,27
173.8,20.68890911700924,38.91836185242585,27,0,0,27
173.9,20.68890911700924,38.91836185242585,27,0,0,27
174,20.68890911700924,38.91836185242585,27,0,0,27
174.1,20.68890911700924,38.91836185242585,27,0,0,27
174.2,20.68890911700924,38.91836185242585,27,0,0,27
174.3,20.68890911700924,38.91836185242585,27,0,0,27
174.4,20.68890911700924,38.91836185242585,27,0,0,27
174.5,20.68890911700924,38.91836185242585,27,0,0,27
174.6,20.68890911700924,38.91836185242585,27,0,0,27
174.7,20.68890911700924,38.91836185242585,27,0,0,27
174.8,20.68890911700924,38.91836185242585,27,0,0,27
174.9,20.68890911700924,38.91836185242585,27,0,0,27
175,20.68890911700924,38.91836185242585,27,0,0,27
175.1,20.68890911700924,38.91836185242585,27,0,0,27
175.2,20.68890911700924,38.91836185242585,27,0,0,27
175.3,20.68890911700924,38.91836185242585,27,0,0,27
175.4,20.68890911700924,38.91836185242585,27,0,0,27
175.5,20.68890911700924,38.91836185242585,27,0,0,27
175.6,20.68890911700924,38.91836185242585,27,0,0,27
175.7,20.68890911700924,38.91836185242585,27,0,0,27
175.8,20.68890911700924,38.91836185242585,27,0,0,27
175.9,20.68890911700924,38.91836185242585,27,0,0,27
176,20.68890911700924,38.91836185242585,27,0,0,27
176.1,20.68890911700924,38.91836185242585,27,0,0,27
176.2,20.68890911700924,38.91836185242585,27,0,0,27
176.3,20.68890911700924,38.91836185242585,27,0,0,27
176.4,20.68890911700924,38.91836185242585,27,0,0,27
176.5,20.68890911700924,38.91836185242585,27,0,0,27
176.6,20.68890911700924,38.91836185242585,27,0,0,27
176.7,20.68890911700924,38.91836185242585,27,0,0,27
176.8,20.68890911700924,38.91836185242585,27,0,0,27
176.9,20.68890911700924,38.91836185242585,27,0,0,27
177,20.68890911700924,38.91836185242585,27,0,0,27
177.1,20.68890911700924,38.91836185242585,27,0,0,27
177.2,20.68890911700924,38.91836185242585,27,0,0,27
177.3,20.68890911700924,38.91836185242585,27,0,0,27
177.4,20.68890911700924,38.91836185242585,27,0,0,27
177.5,20.68890911700924,38.91836185242585,27,0,0,27
177.6,20.68890911700924,38.91836185242585,27,0,0,27
177.7,20.68890911700924,38.91836185242585,27,0,0,27
177.8,20.68890911700924,38.91836185242585,27,0,0,27
177.9,20.68890911700924,38.91836185242585,27,0,0,27
178,20.68890911700924,38.91836185242585,27,0,0,27
178.1,20.68890911700924,38.91836185242585,27,0,0,27
178.2,20.68890911700924,38.91836185242585,27,0,0,27
178.3,20.68890911700924,38.91836185242585,27,0,0,27
178.4,20.68890911700924,38.91836185242585,27,0,0,27
178.5,20.68890911700924,38.91836185242585,27,0,0,27
178.6,20.68890911700924,38.91836185242585,27,0,0,27
178.7,20.68890911700924,38.91836185242585,27,0,0,27
178.8,20.68890911700924,38.91836185242585,27,0,0,27
178.9,20.68890911700924,38.91836185242585,27,0,0,27
179,20.68890911700924,38.91836185242585,27,0,0,27
179.1,20.68890911700924,38.91836185242585,27,0,0,27
179.2,20.68890911700924,38.91836185242585,27,0,0,27
179.3,20.68890911700924,38.91836185242585,27,0,0,27
179.4,20.68890911700924,38.91836185242585,27,0,0,27
179.5,20.68890911700924,38.91836185242585,27,0,0,27
179.6,20.68890911700924,38.91836185242585,27,0,0,27
179.7,20.68890911700924,38.91836185242585,27,0,0,27
179.8,20.68890911700924,38.91836185242585,27,0,0,27
179.9,20.68890911700924,38.91836185242585,27,0,0,27
180,20.68890911700924,38.91836185242585,27,0,0,27
180.1,20.68890911700924,38.91836185242585,27,0,0,27
180.2,20.68890911700924,38.91836185242585,27,0,0,27
180.3,20.68890911700924,38.91836185242585,27,0,0,27
180.4,20.68890911700924,38.91836185242585,27,0,0,27
180.5,20.68890911700924,38.91836185242585,27,0,0,27
180.6,20.68890911700924,38.91836185242585,27,0,0,27
180.7,20.68890911700924,38.91836185242585,27,0,0,27
180.8,20.68890911700924,38.91836185242585,27,0,0,27
180.9,20.68890911700924,38.91836185242585,27,0,0,27
181,20.68890911700924,38.91836185242585,27,0,0,27
181.1,20.68890911700924,38.91836185242585,27,0,0,27
181.2,20.68890911700924,38.91836185242585,27,0,0,27
181.3,20.68890911700924,38.91836185242585,27,0,0,27
181.4,20.68890911700924,38.91836185242585,27,0,0,27
181.5,20.68890911700924,38.91836185242585,27,0,0,27
181.6,20.68890911700924,38.91836185242585,27,0,0,27
181.7,20.68890911700924,38.91836185242585,27,0,0,27
181.8,20.68890911700924,38.91836185242585,27,0,0,27
181.9,20.68890911700924,38.91836185242585,27,0,0,27
182,20.68890911700924,38.91836185242585,27,0,0,27
182.1,20.68890911700924,38.91836185242585,27,0,0,27
182.2,20.68890911700924,38.91836185242585,27,0,0,27
182.3,20.68890911700924,38.91836185242585,27,0,0,27
182.4,20.68890911700924,38.91836185242585,27,0,0,27
182.5,20.68890911700924,38.91836185242585,27,0,0,27
182.6,20.68890911700924,38.91836185242585,27,0,0,27
182.7,20.68890911700924,38.91836185242585,27,0,0,27
182.8,20.68890911700924,38.91836185242585,27,0,0,27
182.9,20.68890911700924,38.91836185242585,27,0,0,27
183,20.68890911700924,38.91836185242585,27,0,0,27
183.1,20.68890911700924,38.91836185242585,27,0,0,27
183.2,20.68890911700924,38.91836185242585,27,0,0,27
183.3,20.68890911700924,38.91836185242585,27,0,0,27
183.4,20.68890911700924,38.91836185242585,27,0,0,27
183.5,20.68890911700924,38.91836185242585,27,0,0,27
183.6,20.68890911700924,38.91836185242585,27,0,0,27
183.7,20.68890911700924,38.91836185242585,27,0,0,27
183.8,20.68890911700924,38.91836185242585,27,0,0,27
183.9,20.68890911700924,38.91836185242585,27,0,0,27
184,20.68890911700924,38.91836185242585,27,0,0,27
184.1,20.68890911700924,38.91836185242585,27,0,0,27
184.2,20.68890911700924,38.91836185242585,27,0,0,27
184.3,20.68890911700924,38.91836185242585,27,0,0,27
184.4,20.68890911700924,38.91836185242585,27,0,0,27
184.5,20.68890911700924,38.91836185242585,27,0,0,27
184.6,20.68890911700924,38.91836185242585,27,0,0,27
184.7,20.68890911700924,38.91836185242585,27,0,0,27
184.8,20.68890911700924,38.91836185242585,27,0,0,27
184.9,20.68890911700924,38.91836185242585,27,0,0,27
185,20.68890911700924,38.91836185242585,27,0,0,27
185.1,20.68890911700924,38.91836185242585,27,0,0,27
185.2,20.68890911700924,38.91836185242585,27,0,0,27
185.3,20.68890911700924,38.91836185242585,27,0,0,27
